open_position_time	side_15776	side_15777	pnl_15776	pnl_15777	delta
2022-04-18 12:00:00	short	short	-4.98259293	-5.27654672	-0.29395379
2022-04-20 16:00:00	long	long	-2.86348346	-3.03241795	-0.16893449
2022-04-21 16:00:00	long	long	-1.93006528	-2.04393170	-0.11386642
2022-04-21 20:00:00	short	short	12.19017955	12.90935317	0.71917362
2022-04-28 20:00:00	short	short	-1.96012520	-2.07576503	-0.11563983
2022-05-01 04:00:00	short	short	-5.64387817	-5.97684524	-0.33296707
2022-05-08 08:00:00	short	short	16.02214906	16.96739412	0.94524506
2022-05-11 16:00:00	long	long	-5.99109732	-6.34454898	-0.35345166
2022-05-11 20:00:00	long	long	9.07813965	9.61371491	0.53557526
2022-05-23 12:00:00	long	long	-2.68541281	-2.84384182	-0.15842901
2022-05-30 04:00:00	long	long	5.49671550	5.82100054	0.32428504
2022-06-01 20:00:00	short	short	0.20859727	0.22090371	0.01230644
2022-06-06 08:00:00	long	long	-5.97060941	-6.32285236	-0.35224295
2022-06-10 08:00:00	long	long	-6.07182255	-6.43003668	-0.35821413
2022-06-24 16:00:00	long	long	3.27497517	3.46818609	0.19321092
2022-06-26 20:00:00	short	short	12.49275755	13.22978211	0.73702456
2022-06-30 00:00:00	long	long	-6.46644609	-6.84794150	-0.38149541
2022-07-04 00:00:00	long	long	-3.93423309	-4.16633768	-0.23210459
2022-07-04 16:00:00	long	long	1.44164950	1.52670126	0.08505176
2022-07-05 16:00:00	short	short	-6.26009265	-6.62941400	-0.36932135
2022-07-08 08:00:00	long	long	-2.51771018	-2.66624538	-0.14853520
2022-07-10 20:00:00	short	short	-5.74455701	-6.08346374	-0.33890673
2022-07-19 04:00:00	long	long	-5.51075354	-5.83586676	-0.32511322
2022-07-20 16:00:00	short	short	5.73355882	6.07181670	0.33825788
2022-07-25 04:00:00	short	short	12.55079362	13.29124209	0.74044847
2022-07-27 04:00:00	long	long	23.44948670	24.83291606	1.38342936
2022-08-01 04:00:00	short	short	9.20447030	9.74749859	0.54302829
2022-08-02 16:00:00	long	long	34.37489499	36.40288134	2.02798635
2022-08-17 12:00:00	short	short	4.32578933	4.58099424	0.25520491
2022-08-18 00:00:00	short	short	31.19188969	33.03209100	1.84020131
2022-08-21 04:00:00	long	long	-8.61327788	-9.12142809	-0.50815021
2022-09-01 20:00:00	short	short	-6.70858296	-7.10436351	-0.39578055
