"symbol","signal_time_shanghai","entry_time_shanghai","exit_time_shanghai","direction","exit_policy","exit_reason","zero_net_r","stress_net_r","cost_r","loss_class","initial_risk","entry_price","exit_price","rsi","volume_ratio","families"
"ALGO-USDT-SWAP","2025-10-11 03:30","2025-10-11 03:45","2025-10-11 04:45","long","CounterTrendStructureV4","stop_loss",-1.0,-1.1057303514377,0.10573035143769993,"gross_loss",0.003129999999999994,0.2084,0.20527,34.98060770903108,3.988345911934764,"rsi_bullish_divergence"
"KSM-USDT-SWAP","2025-07-24 04:30","2025-07-24 04:45","2025-07-24 05:15","long","DivergenceRegime","stop_loss",-1.0,-1.1043428571428573,0.10434285714285729,"gross_loss",0.23799999999999955,15.64,15.402000000000001,29.41635588523168,5.709083715092952,"rsi_bullish_divergence"
"BIO-USDT-SWAP","2025-07-12 20:00","2025-07-12 20:15","2025-07-12 20:30","long","DivergenceRegime","stop_loss",-1.0,-1.1043022222222225,0.10430222222222252,"gross_loss",0.000899999999999998,0.05912,0.05822,39.47515925277334,4.678321791404396,"rsi_bullish_divergence"
"DOGE-USDT-SWAP","2025-07-23 21:15","2025-07-23 21:30","2025-07-23 21:30","long","DivergenceRegime","stop_loss",-1.0,-1.1039101827676239,0.10391018276762387,"gross_loss",0.00383,0.25065,0.24681999999999998,30.295972938238336,4.791324437878184,"rsi_bullish_divergence"
"ZRO-USDT-SWAP","2026-02-23 09:00","2026-02-23 09:15","2026-02-23 09:30","long","DivergenceRegime","stop_loss",-1.0,-1.1027720164609054,0.10277201646090539,"gross_loss",0.02429999999999999,1.573,1.5487,24.89762326925471,6.654931655896358,"rsi_bullish_divergence"
"BIO-USDT-SWAP","2025-07-29 02:00","2025-07-29 02:15","2025-07-29 02:30","long","DivergenceRegime","stop_loss",-1.0,-1.102269387755102,0.10226938775510197,"gross_loss",0.0009800000000000017,0.06313,0.062150000000000004,29.771047738306223,6.894290770494976,"rsi_bullish_divergence"
"OP-USDT-SWAP","2025-10-11 03:30","2025-10-11 03:45","2025-10-11 04:45","long","CounterTrendStructureV4","stop_loss",-1.0,-1.1005939393939392,0.10059393939393924,"gross_loss",0.010560000000000014,0.6692,0.65864,29.454306338227866,5.964511405816141,"rsi_bullish_divergence"
"ORDI-USDT-SWAP","2026-02-04 23:30","2026-02-04 23:45","2026-02-05 02:15","long","CounterTrendStructureV4","stop_loss",-1.0,-1.0999673469387756,0.09996734693877563,"gross_loss",0.04899999999999993,3.086,3.037,34.39392527453538,4.7923946557040065,"rsi_bullish_divergence"
"TURBO-USDT-SWAP","2026-02-04 23:30","2026-02-04 23:45","2026-02-05 01:15","long","CounterTrendStructureV4","stop_loss",-1.0,-1.0997473684210533,0.09974736842105325,"gross_loss",0.00001899999999999992,0.001194,0.001175,31.40457199647382,3.0704911795919183,"rsi_bullish_divergence"
"DOT-USDT-SWAP","2025-07-24 04:30","2025-07-24 04:45","2025-07-24 05:15","long","DivergenceRegime","stop_loss",-1.0,-1.0988641221374045,0.09886412213740448,"gross_loss",0.06550000000000011,4.08,4.0145,29.252255074887586,8.213788147081813,"rsi_bullish_divergence"
"ZRX-USDT-SWAP","2025-07-24 04:30","2025-07-24 04:45","2025-07-24 05:15","long","DivergenceRegime","stop_loss",-1.0,-1.0988497695852533,0.09884976958525327,"gross_loss",0.0043400000000000105,0.2703,0.26596,27.27001258356809,3.9534000690369346,"rsi_bullish_divergence"
"EIGEN-USDT-SWAP","2025-07-12 23:15","2025-07-12 23:30","2025-07-12 23:30","long","DivergenceRegime","stop_loss",-1.0,-1.0987625615763548,0.09876256157635477,"gross_loss",0.020299999999999985,1.2632,1.2429000000000001,27.85574460434968,4.004624545464538,"rsi_bullish_divergence"
"ICP-USDT-SWAP","2025-07-24 04:30","2025-07-24 04:45","2025-07-24 05:15","long","DivergenceRegime","stop_loss",-1.0,-1.0984359550561793,0.0984359550561793,"gross_loss",0.08900000000000041,5.52,5.430999999999999,30.418009540456083,5.830935644553543,"rsi_bullish_divergence"
"MERL-USDT-SWAP","2025-08-01 08:45","2025-08-01 09:00","2025-08-01 09:15","long","CounterTrendStructureV4","stop_loss",-1.0,-1.097942857142857,0.09794285714285711,"gross_loss",0.0016100000000000003,0.09936,0.09775,38.039870630568664,3.6155644337803063,"rsi_bullish_divergence"
"VIRTUAL-USDT-SWAP","2025-07-29 02:00","2025-07-29 02:15","2025-07-29 04:15","long","CounterTrendStructureV4","stop_loss",-1.0,-1.0973733333333333,0.09737333333333331,"gross_loss",0.02400000000000002,1.4726,1.4485999999999999,28.824769869818624,3.584734877154169,"rsi_bullish_divergence"
"ADA-USDT-SWAP","2025-07-24 04:30","2025-07-24 04:45","2025-07-24 05:15","long","DivergenceRegime","stop_loss",-1.0,-1.0967636363636364,0.09676363636363638,"gross_loss",0.01319999999999999,0.8049,0.7917,33.13085221383602,8.603520564112616,"rsi_bullish_divergence"
"ZETA-USDT-SWAP","2025-07-24 04:30","2025-07-24 04:45","2025-07-24 05:15","long","DivergenceRegime","stop_loss",-1.0,-1.096589355742297,0.09658935574229699,"gross_loss",0.00356999999999999,0.2173,0.21373,32.46682817866214,9.61785912368275,"rsi_bullish_divergence"
"WOO-USDT-SWAP","2025-07-24 04:30","2025-07-24 04:45","2025-07-24 05:15","long","DivergenceRegime","stop_loss",-1.0,-1.0956588235294116,0.09565882352941157,"gross_loss",0.00136,0.08199,0.08063,27.034650648781138,4.486059671432122,"rsi_bullish_divergence"
"BIGTIME-USDT-SWAP","2025-07-24 04:30","2025-07-24 04:45","2025-07-24 05:15","long","DivergenceRegime","stop_loss",-1.0,-1.0943018078020936,0.09430180780209363,"gross_loss",0.0010509999999999964,0.06247,0.061419,27.571044487928603,8.086940820014531,"rsi_bullish_divergence"
"NEAR-USDT-SWAP","2025-07-24 04:30","2025-07-24 04:45","2025-07-24 05:15","long","DivergenceRegime","stop_loss",-1.0,-1.0933565217391308,0.09335652173913078,"gross_loss",0.04599999999999982,2.707,2.661,30.399139389074662,7.215496443853515,"rsi_bullish_divergence"
"AUCTION-USDT-SWAP","2025-07-24 04:30","2025-07-24 04:45","2025-07-24 05:15","long","DivergenceRegime","stop_loss",-1.0,-1.0930485875706217,0.09304858757062173,"gross_loss",0.1769999999999996,10.382,10.205,29.02278691701622,8.349321171100447,"rsi_bullish_divergence"
"BNB-USDT-SWAP","2025-10-14 18:30","2025-10-14 18:45","2025-10-14 20:15","long","DivergenceRegime","stop_loss",-1.0,-1.092538613861386,0.09253861386138595,"gross_loss",20.200000000000045,1178.4,1158.2,26.243165140744594,3.0790885461702637,"rsi_bullish_divergence"
"INJ-USDT-SWAP","2025-07-24 04:30","2025-07-24 04:45","2025-07-24 05:15","long","DivergenceRegime","stop_loss",-1.0,-1.0925356223175964,0.09253562231759638,"gross_loss",0.23300000000000054,13.592,13.359,32.856179201574406,3.617463760029773,"rsi_bullish_divergence"
"AGLD-USDT-SWAP","2025-07-24 04:30","2025-07-24 04:45","2025-07-24 05:15","long","DivergenceRegime","stop_loss",-1.0,-1.091754744525547,0.0917547445255471,"gross_loss",0.013700000000000045,0.7925,0.7787999999999999,28.94916915375184,5.556436197491725,"rsi_bullish_divergence"
"HBAR-USDT-SWAP","2025-07-24 04:30","2025-07-24 04:45","2025-07-24 05:15","long","DivergenceRegime","stop_loss",-1.0,-1.0886532110091742,0.08865321100917423,"gross_loss",0.004360000000000003,0.24376,0.2394,30.958786972084113,4.563418789648006,"rsi_bullish_divergence"
"WIF-USDT-SWAP","2026-03-06 22:00","2026-03-06 22:15","2026-03-06 23:15","long","DivergenceRegime","stop_loss",-1.0,-1.0876571428571427,0.08765714285714266,"gross_loss",0.003500000000000003,0.1935,0.19,24.077943640603166,4.204468971457166,"rsi_bullish_divergence"
"RENDER-USDT-SWAP","2025-07-24 04:30","2025-07-24 04:45","2025-07-24 05:15","long","DivergenceRegime","stop_loss",-1.0,-1.0856421052631582,0.08564210526315819,"gross_loss",0.07599999999999962,4.106,4.03,31.733899983042804,6.343816033896944,"rsi_bullish_divergence"
"ZRO-USDT-SWAP","2025-07-23 21:45","2025-07-23 22:00","2025-07-24 00:45","long","CounterTrendStructureV4","stop_loss",-1.0,-1.0854753246753248,0.08547532467532482,"gross_loss",0.03849999999999998,2.076,2.0375,27.32723219202562,6.080292912793548,"rsi_bullish_divergence"
"RENDER-USDT-SWAP","2025-10-11 03:30","2025-10-11 03:45","2025-10-11 04:45","long","CounterTrendStructureV4","stop_loss",-1.0,-1.084280701754386,0.08428070175438607,"gross_loss",0.05699999999999994,3.031,2.974,34.13518722903028,3.9849143876103406,"rsi_bullish_divergence"
"POL-USDT-SWAP","2026-06-05 22:00","2026-06-05 22:15","2026-06-05 23:00","long","CounterTrendStructureV4","stop_loss",-1.0,-1.0837150684931505,0.08371506849315047,"gross_loss",0.001460000000000003,0.07712,0.07565999999999999,33.26544355948836,3.9606676764662554,"rsi_bullish_divergence"
"DOGE-USDT-SWAP","2025-07-24 04:30","2025-07-24 04:45","2025-07-24 05:15","long","DivergenceRegime","stop_loss",-1.0,-1.0833805309734512,0.08338053097345122,"gross_loss",0.004519999999999996,0.23781,0.23329,31.20642164735176,5.916752202426736,"rsi_bullish_divergence"
"MERL-USDT-SWAP","2025-12-16 06:15","2025-12-16 06:30","2025-12-16 10:00","long","DivergenceRegime","stop_loss",-1.0,-1.0829980198019804,0.0829980198019804,"gross_loss",0.008079999999999976,0.42318,0.4151,30.016254978961427,6.736309644810112,"rsi_bullish_divergence"
"1INCH-USDT-SWAP","2026-06-05 14:30","2026-06-05 14:45","2026-06-05 15:00","long","CounterTrendStructureV4","stop_loss",-1.0,-1.0825882352941176,0.08258823529411763,"gross_loss",0.00136,0.07088,0.06952,33.50686296977315,3.5556849280866003,"rsi_bullish_divergence"
"OP-USDT-SWAP","2025-07-24 04:30","2025-07-24 04:45","2025-07-24 05:15","long","DivergenceRegime","stop_loss",-1.0,-1.0823033962264152,0.08230339622641525,"gross_loss",0.013249999999999984,0.6882,0.67495,27.526189999334065,7.24896222132301,"rsi_bullish_divergence"
"BABY-USDT-SWAP","2026-04-04 21:45","2026-04-04 22:00","2026-04-04 22:15","long","DivergenceRegime","stop_loss",-1.0,-1.0805538461538462,0.0805538461538462,"gross_loss",0.0002599999999999998,0.01322,0.012960000000000001,28.377622873594518,9.164847843145598,"rsi_bullish_divergence"
"LAYER-USDT-SWAP","2025-11-04 12:30","2025-11-04 12:45","2025-11-04 13:15","long","CounterTrendStructureV4","stop_loss",-1.0,-1.0798889952153112,0.07988899521531123,"gross_loss",0.004179999999999989,0.2108,0.20662,34.86181077938856,4.520919551070969,"rsi_bullish_divergence"
"ORDI-USDT-SWAP","2025-10-11 03:30","2025-10-11 03:45","2025-10-11 04:45","long","CounterTrendStructureV4","stop_loss",-1.0,-1.078118918918919,0.07811891891891909,"gross_loss",0.1479999999999997,7.3,7.152,31.593054887879305,3.194786642316412,"rsi_bullish_divergence"
"WIF-USDT-SWAP","2025-10-11 03:30","2025-10-11 03:45","2025-10-11 04:45","long","CounterTrendStructureV4","stop_loss",-1.0,-1.0778962962962966,0.07789629629629657,"gross_loss",0.013499999999999956,0.664,0.6505000000000001,32.681534282787126,3.147303736047601,"rsi_bullish_divergence"
"AUCTION-USDT-SWAP","2026-06-25 22:30","2026-06-25 22:45","2026-06-26 10:15","long","CounterTrendStructureV4","stop_loss",-1.0,-1.0777999999999999,0.07779999999999987,"gross_loss",0.06400000000000006,3.144,3.08,38.42541093718601,4.188410369840291,"rsi_bullish_divergence"
"POL-USDT-SWAP","2026-02-01 01:00","2026-02-01 01:15","2026-02-01 02:30","long","CounterTrendStructureV4","stop_loss",-1.0,-1.0774048780487806,0.0774048780487806,"gross_loss",0.0020499999999999963,0.1002,0.09815,19.962555831086334,12.04951670545119,"rsi_bullish_divergence"
"INIT-USDT-SWAP","2025-10-11 03:30","2025-10-11 03:45","2025-10-11 04:45","long","CounterTrendStructureV4","stop_loss",-1.0,-1.0770559463986602,0.0770559463986602,"gross_loss",0.005969999999999975,0.2905,0.28453,31.13424300235816,3.288694239959532,"rsi_bullish_divergence"
"VIRTUAL-USDT-SWAP","2025-07-24 04:30","2025-07-24 04:45","2025-07-24 05:15","long","DivergenceRegime","stop_loss",-1.0,-1.0769767441860465,0.0769767441860465,"gross_loss",0.034399999999999986,1.6722,1.6378,28.839334792559413,5.0293511705236735,"rsi_bullish_divergence"
"LTC-USDT-SWAP","2026-02-01 01:00","2026-02-01 01:15","2026-02-01 02:30","long","CounterTrendStructureV4","stop_loss",-1.0,-1.0766666666666667,0.07666666666666666,"gross_loss",1.2000000000000028,58.1,56.9,20.44433372329381,11.548972525209038,"rsi_bullish_divergence"
"NEO-USDT-SWAP","2026-02-01 01:00","2026-02-01 01:15","2026-02-01 02:30","long","CounterTrendStructureV4","stop_loss",-1.0,-1.0753032258064519,0.07530322580645188,"gross_loss",0.06199999999999983,2.949,2.887,18.066053433177117,36.800253373601635,"rsi_bullish_divergence"
"TURBO-USDT-SWAP","2025-07-24 04:30","2025-07-24 04:45","2025-07-24 05:15","long","CounterTrendStructureV4","stop_loss",-1.0,-1.072919069767442,0.072919069767442,"gross_loss",0.00010749999999999996,0.004953,0.0048455,31.41434049743691,4.807400540375092,"rsi_bullish_divergence"
"POPCAT-USDT-SWAP","2025-10-11 03:30","2025-10-11 03:45","2025-10-11 04:45","long","CounterTrendStructureV4","stop_loss",-1.0,-1.0726013303769404,0.07260133037694039,"gross_loss",0.004509999999999986,0.2069,0.20239000000000001,30.195969591372943,4.614305784323224,"rsi_bullish_divergence"
"ACT-USDT-SWAP","2025-10-11 03:30","2025-10-11 03:45","2025-10-11 04:45","long","CounterTrendStructureV4","stop_loss",-1.0,-1.064605857740586,0.06460585774058591,"gross_loss",0.0007169999999999989,0.02931,0.028593,32.697322865700414,4.193929711284405,"rsi_bullish_divergence"
"FLOW-USDT-SWAP","2026-02-01 01:15","2026-02-01 01:30","2026-02-01 02:15","long","CounterTrendStructureV4","stop_loss",-1.0,-1.0605164556962026,0.060516455696202565,"gross_loss",0.001579999999999998,0.06055,0.05897,31.91178426218174,3.071843152421209,"rsi_bullish_divergence"
"BIGTIME-USDT-SWAP","2026-02-06 00:15","2026-02-06 00:30","2026-02-06 01:00","long","CounterTrendStructureV4","stop_loss",-1.0,-1.0586901960784312,0.05869019607843118,"gross_loss",0.0004080000000000004,0.01517,0.014761999999999999,39.895269454892286,4.209341609671727,"rsi_bullish_divergence"
"BIO-USDT-SWAP","2025-11-05 04:15","2025-11-05 04:30","2025-11-05 05:30","long","CounterTrendStructureV4","stop_loss",-1.0,-1.0582723404255319,0.058272340425531866,"gross_loss",0.0018800000000000067,0.06941,0.06752999999999999,31.33285102206898,7.834508195686936,"rsi_bullish_divergence"
"POPCAT-USDT-SWAP","2026-02-05 23:30","2026-02-05 23:45","2026-02-06 01:15","long","CounterTrendStructureV4","stop_loss",-1.0,-1.054814184397163,0.05481418439716301,"gross_loss",0.0014100000000000015,0.04901,0.047599999999999996,33.476781978039725,3.749287344033019,"rsi_bullish_divergence"
"EIGEN-USDT-SWAP","2026-02-06 04:45","2026-02-06 05:00","2026-02-06 08:00","long","CounterTrendStructureV4","stop_loss",-1.0,-1.0438888888888889,0.043888888888888866,"gross_loss",0.007200000000000012,0.2011,0.1939,30.6707265695711,3.101774560330868,"rsi_bullish_divergence"
"TRX-USDT-SWAP","2026-02-28 03:30","2026-02-28 03:45","2026-02-28 04:45","long","CounterTrendStructureV4","counter_trend_trailing_stop",0.19354838709687527,-0.5337806451611782,0.7273290322580535,"cost_only",0.0006200000000000094,0.28178,0.28190000000000004,31.537758703006034,4.787441083433322,"rsi_bullish_divergence"
"LTC-USDT-SWAP","2026-04-09 09:00","2026-04-09 09:15","2026-04-09 18:45","long","DivergenceRegime","divergence_break_even",0.04166666666665803,-0.31670000000000564,0.35836666666666367,"cost_only",0.240000000000002,53.75,53.76,31.50087801467693,6.108575855466066,"rsi_bullish_divergence"
"LDO-USDT-SWAP","2026-04-12 18:45","2026-04-12 19:00","2026-04-12 20:45","long","DivergenceRegime","divergence_break_even",3.083952846180949E-14,-0.28062222222218763,0.2806222222222185,"cost_only",0.0018000000000000238,0.3157,0.31570000000000004,28.718517322616464,6.706067600437734,"rsi_bullish_divergence"
"NEO-USDT-SWAP","2026-05-26 11:15","2026-05-26 11:30","2026-05-26 11:30","long","CounterTrendStructureV4","structure_take_profit",0.0,-0.24880000000000288,0.24880000000000288,"cost_only",0.017999999999999794,2.799,2.799,34.538393224776,3.8446324579716515,"rsi_bullish_divergence"
"AGLD-USDT-SWAP","2025-09-15 22:00","2025-09-15 22:15","2025-09-15 23:00","long","CounterTrendStructureV4","counter_trend_trailing_stop",-0.06666666666665927,-0.24165333333332578,0.1749866666666665,"gross_loss",0.006000000000000005,0.6564,0.656,36.12130442951427,7.007915756294996,"rsi_bullish_divergence"
"ETC-USDT-SWAP","2026-07-05 15:00","2026-07-05 15:15","2026-07-05 17:15","long","DivergenceRegime","divergence_break_even",0.023255813953496057,-0.2394976744185961,0.26275348837209217,"cost_only",0.04300000000000015,7.061,7.062,25.77246237471728,5.456676804052215,"rsi_bullish_divergence"
"ZRO-USDT-SWAP","2025-12-30 02:45","2025-12-30 03:00","2025-12-30 03:45","long","CounterTrendStructureV4","counter_trend_trailing_stop",0.025641025641022722,-0.2287384615384635,0.2543794871794862,"cost_only",0.007800000000000029,1.24,1.2402,39.285540669770576,4.682949157316558,"rsi_bullish_divergence"
"ALGO-USDT-SWAP","2026-07-06 16:00","2026-07-06 16:15","2026-07-06 19:45","long","DivergenceRegime","divergence_break_even",2.238352872228154E-14,-0.22632258064514055,0.22632258064516292,"cost_only",0.0006199999999999956,0.0877,0.08770000000000001,30.254027959912747,21.530082569054088,"rsi_bullish_divergence"
"ZRO-USDT-SWAP","2025-09-15 22:00","2025-09-15 22:15","2025-09-15 23:00","long","CounterTrendStructureV4","counter_trend_trailing_stop",-0.054054054054048215,-0.21712432432431883,0.1630702702702706,"gross_loss",0.01849999999999996,1.886,1.885,29.519783249135628,4.1339204309987565,"rsi_bullish_divergence"
"POL-USDT-SWAP","2025-12-29 20:15","2025-12-29 20:30","2025-12-29 22:45","long","DivergenceRegime","divergence_break_even",1.6924131472944434E-14,-0.20604878048778763,0.20604878048780456,"cost_only",0.0008200000000000013,0.1056,0.10560000000000001,28.19608346980162,4.908057015224921,"rsi_bullish_divergence"
"YFI-USDT-SWAP","2026-04-23 11:30","2026-04-23 11:45","2026-04-23 13:30","long","DivergenceRegime","divergence_break_even",0.058823529411764705,-0.20089411764705886,0.25971764705882355,"cost_only",17.0,2759.0,2760.0,24.98009982214664,5.410024111127106,"rsi_bullish_divergence"
"KSM-USDT-SWAP","2025-09-20 02:00","2025-09-20 02:15","2025-09-20 07:15","long","DivergenceRegime","divergence_break_even",1.3559975873284332E-14,-0.1907786259541846,0.19077862595419817,"cost_only",0.13100000000000023,15.62,15.620000000000001,31.914030398241096,4.510382656392844,"rsi_bullish_divergence"
"MERL-USDT-SWAP","2026-03-18 04:45","2026-03-18 05:00","2026-03-18 05:45","long","CounterTrendStructureV4","counter_trend_trailing_stop",-0.0666666666666718,-0.1901688888888943,0.1235022222222225,"gross_loss",0.000449999999999999,0.03475,0.03472,26.61405477052432,3.8300499100332703,"rsi_bullish_divergence"
"NEO-USDT-SWAP","2026-02-16 01:45","2026-02-16 02:00","2026-02-16 09:15","long","DivergenceRegime","divergence_break_even",0.0,-0.18713333333333315,0.18713333333333315,"cost_only",0.02400000000000002,2.807,2.807,31.116032130609682,14.688999630860097,"rsi_bullish_divergence"
"BCH-USDT-SWAP","2025-07-15 04:15","2025-07-15 04:30","2025-07-15 08:30","long","DivergenceRegime","divergence_break_even",0.026315789473690114,-0.18482105263157242,0.21113684210526254,"cost_only",3.8000000000000114,501.4,501.5,35.51286025964178,11.496343179647221,"rsi_bullish_divergence"
"DOGE-USDT-SWAP","2026-05-16 18:00","2026-05-16 18:15","2026-05-16 20:15","long","DivergenceRegime","divergence_break_even",0.011235955056190988,-0.18386516853931423,0.19510112359550522,"cost_only",0.0008900000000000019,0.10852,0.10853000000000002,22.118088932645563,4.772590862560557,"rsi_bullish_divergence"
"NMR-USDT-SWAP","2026-02-16 01:45","2026-02-16 02:00","2026-02-16 07:00","long","DivergenceRegime","divergence_break_even",2.368475785867023E-14,-0.17787733333331135,0.17787733333333502,"cost_only",0.07499999999999929,8.338,8.338000000000001,29.880534865187656,12.869308793248084,"rsi_bullish_divergence"
"BCH-USDT-SWAP","2026-07-17 23:00","2026-07-17 23:15","2026-07-18 00:30","long","CounterTrendStructureV4","counter_trend_trailing_stop",1.353414734781147E-14,-0.16434285714284405,0.1643428571428576,"cost_only",2.0999999999999943,215.7,215.70000000000002,30.416552466082024,3.0039050982397977,"rsi_bullish_divergence"
"ATOM-USDT-SWAP","2026-06-30 00:30","2026-06-30 00:45","2026-06-30 01:30","long","CounterTrendStructureV4","counter_trend_trailing_stop",1.480297366166885E-14,-0.1630933333333196,0.1630933333333344,"cost_only",0.014999999999999902,1.529,1.5290000000000001,34.87805213631353,3.873873218430109,"rsi_bullish_divergence"
"RENDER-USDT-SWAP","2025-12-29 20:15","2025-12-29 20:30","2025-12-29 22:45","long","DivergenceRegime","divergence_break_even",0.0,-0.16110769230769356,0.16110769230769356,"cost_only",0.0129999999999999,1.309,1.309,32.734538884811215,4.108281797896079,"rsi_bullish_divergence"
"POL-USDT-SWAP","2026-03-18 22:30","2026-03-18 22:45","2026-03-19 02:15","long","DivergenceRegime","divergence_break_even",0.01098901098902205,-0.15905934065933072,0.17004835164835277,"cost_only",0.0009099999999999941,0.09671,0.09672000000000001,24.668381032051357,3.0127134044457886,"rsi_bullish_divergence"
"BIGTIME-USDT-SWAP","2026-04-02 13:30","2026-04-02 13:45","2026-04-02 16:30","long","DivergenceRegime","divergence_break_even",0.008695652173906616,-0.15771130434783176,0.16640695652173837,"cost_only",0.00011500000000000052,0.01196,0.011961,35.65169719426012,3.2756148750925935,"rsi_bullish_divergence"
"LAYER-USDT-SWAP","2025-09-01 14:00","2025-09-01 14:15","2025-09-01 15:00","long","CounterTrendStructureV4","counter_trend_trailing_stop",0.04622871046229341,-0.1505187347931836,0.196747445255477,"cost_only",0.004109999999999947,0.5053,0.50549,27.42726119282149,3.5730838167760823,"rsi_bullish_divergence"
"AUCTION-USDT-SWAP","2026-02-16 01:45","2026-02-16 02:00","2026-02-16 02:30","long","DivergenceRegime","divergence_break_even",0.02083333333334027,-0.15038333333332626,0.17121666666666654,"cost_only",0.04800000000000004,5.136,5.1370000000000005,31.358837284710035,7.02986583809184,"rsi_bullish_divergence"
"VIRTUAL-USDT-SWAP","2025-12-29 20:15","2025-12-29 20:30","2025-12-29 22:45","long","DivergenceRegime","divergence_break_even",1.4053456007913342E-14,-0.1390784810126439,0.13907848101265793,"cost_only",0.007900000000000018,0.6867,0.6867000000000001,28.94357009537221,3.4905369932268204,"rsi_bullish_divergence"
"BCH-USDT-SWAP","2025-08-25 08:30","2025-08-25 08:45","2025-08-25 12:30","long","DivergenceRegime","divergence_break_even",0.016393442622954488,-0.13538360655737286,0.15177704918032736,"cost_only",6.100000000000023,578.6,578.7,32.5934440003133,5.18316126670991,"rsi_bullish_divergence"
"KSM-USDT-SWAP","2026-06-23 07:30","2026-06-23 07:45","2026-06-23 09:45","long","CounterTrendStructureV4","counter_trend_trailing_stop",0.074074074074082,-0.12811851851850958,0.2021925925925916,"cost_only",0.027000000000000135,3.411,3.4130000000000003,35.0279041345088,5.968659948505466,"rsi_bullish_divergence"
"TURBO-USDT-SWAP","2026-01-08 15:00","2026-01-08 15:15","2026-01-08 16:45","long","DivergenceRegime","divergence_break_even",0.004237288135586446,-0.12647796610170212,0.13071525423728855,"cost_only",0.000023599999999999923,0.001928,0.0019280999999999999,37.54266261754089,6.302996839205125,"rsi_bullish_divergence"
"OP-USDT-SWAP","2026-05-13 23:30","2026-05-13 23:45","2026-05-14 05:00","long","DivergenceRegime","divergence_break_even",0.005494505494511025,-0.12259780219779749,0.1280923076923085,"cost_only",0.0018199999999999883,0.1457,0.14571,22.480380585936445,3.007231316778346,"rsi_bullish_divergence"
"RENDER-USDT-SWAP","2026-05-23 07:45","2026-05-23 08:00","2026-05-23 13:00","long","DivergenceRegime","divergence_break_even",0.0,-0.11833600000000041,0.11833600000000041,"cost_only",0.02499999999999991,1.849,1.849,25.524572084133084,5.598657669733009,"rsi_bullish_divergence"
"RENDER-USDT-SWAP","2025-12-15 06:30","2025-12-15 06:45","2025-12-15 07:15","long","CounterTrendStructureV4","counter_trend_trailing_stop",0.08333333333332409,-0.11286666666667575,0.19619999999999982,"cost_only",0.01200000000000001,1.471,1.472,34.86325475137622,4.84124549022927,"rsi_bullish_divergence"
"TURBO-USDT-SWAP","2025-09-15 22:00","2025-09-15 22:15","2025-09-15 23:00","long","CounterTrendStructureV4","counter_trend_trailing_stop",0.009345794392516546,-0.1097495327102878,0.11909532710280435,"cost_only",0.00005349999999999973,0.003982,0.0039825,36.36139214982566,3.044946457023579,"rsi_bullish_divergence"
"LTC-USDT-SWAP","2025-08-15 02:15","2025-08-15 02:30","2025-08-15 17:15","long","DivergenceRegime","divergence_break_even",0.005952380952383973,-0.10905238095237746,0.11500476190476143,"cost_only",1.6800000000000068,120.75,120.76,32.60022405249265,3.4609854666053437,"rsi_bullish_divergence"
"SSV-USDT-SWAP","2026-03-19 04:00","2026-03-19 04:15","2026-03-19 09:00","long","DivergenceRegime","divergence_break_even",0.02941176470587928,-0.0972000000000038,0.1266117647058831,"cost_only",0.03399999999999981,2.69,2.691,37.91125223014984,3.270560843662262,"rsi_bullish_divergence"
"RSR-USDT-SWAP","2026-01-08 15:00","2026-01-08 15:15","2026-01-08 16:45","long","DivergenceRegime","divergence_break_even",0.028571428571420074,-0.09680000000000895,0.12537142857142902,"cost_only",0.000034999999999999875,0.002742,0.0027429999999999998,32.55111390747871,11.451555835751092,"rsi_bullish_divergence"
"ZRX-USDT-SWAP","2025-07-24 01:15","2025-07-24 01:30","2025-07-24 04:15","long","DivergenceRegime","divergence_break_even",1.1989449509990831E-14,-0.09430669546435042,0.0943066954643624,"cost_only",0.004630000000000023,0.2729,0.27290000000000003,26.333850502692954,3.4326926328842795,"rsi_bullish_divergence"
"DOGE-USDT-SWAP","2026-06-23 09:45","2026-06-23 10:00","2026-06-23 10:00","long","CounterTrendStructureV4","structure_take_profit",0.14285714285716056,-0.09114285714283742,0.233999999999998,"cost_only",0.0005600000000000049,0.08186,0.08194000000000001,34.955814121302396,8.044119275379144,"rsi_bullish_divergence"
"IOST-USDT-SWAP","2026-06-05 14:45","2026-06-05 15:00","2026-06-05 16:45","long","CounterTrendStructureV4","counter_trend_trailing_stop",0.0,-0.08350000000000023,0.08350000000000023,"cost_only",0.000015999999999999955,0.000835,0.000835,32.645140267633494,3.2180132450331125,"rsi_bullish_divergence"
"RSR-USDT-SWAP","2026-02-20 00:45","2026-02-20 01:00","2026-02-20 01:30","long","CounterTrendStructureV4","counter_trend_trailing_stop",0.05263157894736421,-0.0674105263157942,0.12004210526315841,"cost_only",0.00001899999999999992,0.001425,0.001426,35.91583975886597,6.498746155081469,"rsi_bullish_divergence"
"EIGEN-USDT-SWAP","2025-12-31 11:00","2025-12-31 11:15","2025-12-31 12:45","long","CounterTrendStructureV4","counter_trend_trailing_stop",0.07500000000000555,-0.06497999999999432,0.13997999999999988,"cost_only",0.0040000000000000036,0.3498,0.3501,31.245495420113983,3.6351967862916417,"rsi_bullish_divergence"
